date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,horizon,market,date_calculated,slice
2029-03-31,21.0,20940.359375,21588.0,-16.0,5 Yrs Ahead (2025-2030),"Grand Rapids,Michigan",2025-03-31,Class C
2030-03-31,-1.0,20938.880859375,21572.0,-16.0,5 Yrs Ahead (2025-2030),"Grand Rapids,Michigan",2025-03-31,Class C
2025-03-31,450.700012207031,5862.482421875,6297.0,656.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2026-03-31,85.0,6020.00537109375,6297.0,0.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2027-03-31,101.0,6121.28125,6514.0,217.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2028-03-31,289.0,6410.0751953125,6866.0,352.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2029-03-31,406.0,6815.70556640625,7318.0,452.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2030-03-31,448.0,7265.16943359375,7793.0,475.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class A
2025-03-31,975.233337402344,22584.5625,24273.0,1361.9667,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2026-03-31,920.0,23644.501953125,25478.0,945.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2027-03-31,893.0,24538.1953125,26215.0,737.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2028-03-31,1029.0,25567.234375,27087.0,872.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2029-03-31,468.0,26035.046875,27564.0,477.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2030-03-31,472.0,26508.33203125,28066.0,502.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class B
2025-03-31,-48.3666648864746,38462.0390625,39980.0,0.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2026-03-31,-127.0,38323.93359375,39974.0,-6.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2027-03-31,-91.0,38232.82421875,40042.0,68.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2028-03-31,31.0,38263.7109375,40027.0,-15.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2029-03-31,47.0,38312.01171875,40014.0,-13.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2030-03-31,-1.0,38309.875,40000.0,-14.0,5 Yrs Ahead (2025-2030),"Hartford,Connecticut",2025-03-31,Class C
2025-03-31,6724.66650390625,182441.140625,201173.0,6155.0667,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2026-03-31,1973.0,184981.234375,202364.0,925.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2027-03-31,4408.0,189388.671875,208863.0,6499.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2028-03-31,7157.0,196544.703125,216328.0,7465.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2029-03-31,7765.0,204309.03125,224725.0,8397.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2030-03-31,8068.0,212378.265625,233398.0,8673.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class A
2025-03-31,13191.533203125,265642.46875,305798.0,17245.7,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2026-03-31,7486.0,275000.03125,314617.0,6719.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2027-03-31,8543.0,283542.0625,318803.0,4186.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2028-03-31,5585.0,289128.28125,323953.0,5150.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2029-03-31,4802.0,293930.9375,329092.0,5139.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2030-03-31,4814.0,298745.46875,334401.0,5309.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class B
2025-03-31,-108.699996948242,196135.328125,219203.0,25.8667,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2026-03-31,-1317.0,194520.296875,218333.0,-705.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2027-03-31,-1466.0,193053.96875,217484.0,-849.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2028-03-31,-772.0,192282.421875,216638.0,-846.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2029-03-31,-738.0,191544.15625,215783.0,-855.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2030-03-31,-868.0,190676.578125,214914.0,-869.0,5 Yrs Ahead (2025-2030),"Houston,Texas",2025-03-31,Class C
2025-03-31,712.233337402344,16987.08203125,19234.0,1127.6,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2026-03-31,418.0,17513.828125,19690.0,223.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2027-03-31,945.0,18458.341796875,21273.0,1583.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2028-03-31,1213.0,19671.65625,22132.0,859.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2029-03-31,1210.0,20880.751953125,23155.0,1023.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2030-03-31,1045.0,21925.00390625,24223.0,1068.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class A
2025-03-31,4524.06689453125,91728.6484375,103145.0,5219.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2026-03-31,1869.0,94275.6171875,105245.0,1296.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2027-03-31,1649.0,95924.4609375,105836.0,591.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2028-03-31,1427.0,97351.53125,107162.0,1326.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2029-03-31,1528.0,98878.8515625,108740.0,1578.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2030-03-31,1562.0,100440.4765625,110389.0,1649.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class B
2025-03-31,351.933319091797,48114.98828125,51549.0,17.4,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2026-03-31,-202.0,47867.375,51520.0,-13.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2027-03-31,-190.0,47677.24609375,51446.0,-74.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2028-03-31,-199.0,47477.875,51370.0,-76.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2029-03-31,-192.0,47286.0,51297.0,-73.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2030-03-31,-81.0,47204.25,51228.0,-69.0,5 Yrs Ahead (2025-2030),"Indianapolis,Indiana",2025-03-31,Class C
2025-03-31,2359.30004882813,21042.298828125,24499.0,2527.9,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2026-03-31,1800.0,23936.63671875,26503.0,1296.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2027-03-31,897.0,24834.7109375,26964.0,461.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2028-03-31,627.0,25461.431640625,27485.0,521.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2029-03-31,759.0,26220.6328125,28354.0,869.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2030-03-31,924.0,27143.42578125,29366.0,1012.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class A
2025-03-31,1269.16662597656,67765.9296875,72624.0,1573.7667,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2026-03-31,761.0,68862.34375,73597.0,649.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2027-03-31,868.0,69730.0078125,74668.0,1071.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2028-03-31,865.0,70594.328125,75068.0,400.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2029-03-31,748.0,71342.3359375,75739.0,671.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2030-03-31,753.0,72093.9609375,76520.0,781.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class B
2025-03-31,267.133331298828,77748.9765625,81759.0,19.3333,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2026-03-31,-293.0,77427.5546875,81708.0,-51.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2027-03-31,-310.0,77117.171875,81642.0,-66.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2028-03-31,25.0,77142.4921875,81573.0,-69.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2029-03-31,105.0,77247.9921875,81505.0,-68.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2030-03-31,-25.0,77222.5234375,81437.0,-68.0,5 Yrs Ahead (2025-2030),"Inland Empire,California",2025-03-31,Class C
2025-03-31,2805.69995117188,20648.365234375,24847.0,3629.0333,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2026-03-31,1434.0,22427.521484375,26602.0,1187.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2027-03-31,1680.0,24107.625,27919.0,1317.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2028-03-31,1656.0,25761.93359375,29432.0,1513.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2029-03-31,1870.0,27631.8515625,31141.0,1709.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2030-03-31,1693.0,29325.208984375,32833.0,1692.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class A
2025-03-31,4185.13330078125,58054.3515625,66931.0,4406.2667,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2026-03-31,1216.0,59573.91796875,68737.0,1411.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2027-03-31,1845.0,61418.76171875,70100.0,1363.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2028-03-31,2077.0,63496.3984375,71850.0,1750.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2029-03-31,2057.0,65552.796875,73828.0,1978.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2030-03-31,1965.0,67516.4375,75785.0,1957.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class B
2025-03-31,-61.0666656494141,27491.97265625,30942.0,-90.2667,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2026-03-31,-145.0,27327.634765625,30899.0,-43.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2027-03-31,-125.0,27203.33984375,30961.0,62.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2028-03-31,-105.0,27097.43359375,30901.0,-60.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2029-03-31,-134.0,26963.07421875,30841.0,-60.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2030-03-31,-49.0,26912.67578125,30781.0,-60.0,5 Yrs Ahead (2025-2030),"Jacksonville,Florida",2025-03-31,Class C
2025-03-31,1218.03332519531,33862.8046875,36333.0,507.1,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2026-03-31,636.0,34824.40234375,37465.0,725.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2027-03-31,1707.0,36532.30078125,39558.0,2093.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2028-03-31,1864.0,38396.36328125,41550.0,1992.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2029-03-31,1994.0,40391.0859375,43709.0,2159.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2030-03-31,2024.0,42414.7421875,45879.0,2170.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class A
2025-03-31,3587.2333984375,68534.6171875,75633.0,3583.5,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2026-03-31,3422.0,72913.984375,79772.0,3355.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2027-03-31,2026.0,74940.2421875,81535.0,1763.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2028-03-31,1671.0,76610.7421875,83234.0,1699.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2029-03-31,1700.0,78310.359375,85076.0,1842.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2030-03-31,1679.0,79989.4296875,86926.0,1850.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class B
2025-03-31,507.0,62674.2265625,67316.0,8.7,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2026-03-31,-207.0,62430.7265625,67224.0,-89.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2027-03-31,-115.0,62316.40234375,67133.0,-91.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2028-03-31,-47.0,62269.71875,67046.0,-87.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2029-03-31,-89.0,62179.9921875,66960.0,-86.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2030-03-31,-146.0,62034.07421875,66870.0,-90.0,5 Yrs Ahead (2025-2030),"Kansas City,Missouri",2025-03-31,Class C
2025-03-31,1696.19995117188,32037.912109375,35939.0,1171.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2026-03-31,1302.0,33765.16015625,37479.0,1265.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2027-03-31,1268.0,35033.28515625,38555.0,1076.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2028-03-31,1243.0,36276.62890625,39816.0,1261.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2029-03-31,1336.0,37612.02734375,41229.0,1413.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2030-03-31,1362.0,38973.7421875,42662.0,1433.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class A
2025-03-31,3891.86669921875,102458.5390625,114023.0,3898.4333,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2026-03-31,2204.0,105666.640625,116593.0,1472.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2027-03-31,2020.0,107686.2578125,118337.0,1744.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2028-03-31,1759.0,109445.3046875,119874.0,1537.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2029-03-31,1743.0,111188.2421875,121598.0,1724.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2030-03-31,1703.0,112892.1015625,123347.0,1749.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class B
2025-03-31,238.33332824707,38848.140625,42306.0,-57.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2026-03-31,-405.0,38368.0625,41937.0,-296.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2027-03-31,-321.0,38047.91796875,41629.0,-308.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2028-03-31,-156.0,37891.5,41320.0,-309.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2029-03-31,-219.0,37673.19140625,41007.0,-313.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2030-03-31,-265.0,37406.98828125,40691.0,-316.0,5 Yrs Ahead (2025-2030),"Las Vegas,Nevada",2025-03-31,Class C
2025-03-31,681.866638183594,5802.4091796875,6351.0,230.0667,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2026-03-31,150.0,6039.734375,6540.0,189.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2027-03-31,167.0,6207.5869140625,6703.0,163.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2028-03-31,290.0,6497.19970703125,7073.0,370.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2029-03-31,398.0,6895.365234375,7524.0,451.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2030-03-31,443.0,7337.74560546875,8003.0,479.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class A
2025-03-31,714.833312988281,25736.28515625,27425.0,691.8667,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2026-03-31,672.0,26598.181640625,28204.0,543.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2027-03-31,404.0,27002.328125,28454.0,250.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2028-03-31,689.0,27691.072265625,29240.0,786.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2029-03-31,464.0,28156.111328125,29677.0,437.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2030-03-31,445.0,28601.662109375,30141.0,464.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class B
2025-03-31,-86.533332824707,23900.314453125,24753.0,11.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2026-03-31,-19.0,23872.40234375,24747.0,-6.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2027-03-31,79.0,23951.24609375,24736.0,-11.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2028-03-31,52.0,24003.44921875,24729.0,-7.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2029-03-31,12.0,24015.060546875,24721.0,-8.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2030-03-31,10.0,24025.3671875,24713.0,-8.0,5 Yrs Ahead (2025-2030),"Long Island,New York",2025-03-31,Class C
2025-03-31,5338.966796875,107047.65625,117444.0,4193.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2026-03-31,4417.0,113349.234375,123773.0,4721.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2027-03-31,4204.0,117553.9140625,127626.0,3853.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2028-03-31,4061.0,121615.15625,131928.0,4302.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2029-03-31,4489.0,126102.984375,137117.0,5189.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2030-03-31,5267.0,131370.734375,143121.0,6004.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class A
2025-03-31,2861.60009765625,181926.984375,193413.0,4215.7667,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2026-03-31,1963.0,184862.4375,194934.0,917.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2027-03-31,1517.0,186379.765625,196389.0,1455.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2028-03-31,2386.0,188765.328125,199106.0,2717.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2029-03-31,2961.0,191725.890625,201864.0,2758.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2030-03-31,2247.0,193972.234375,203941.0,2077.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class B
2025-03-31,-151.399993896484,702319.4375,733672.0,68.3667,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2026-03-31,649.0,702483.0,732904.0,-674.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2027-03-31,700.0,703183.875,732375.0,-529.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2028-03-31,647.0,703831.3125,731694.0,-681.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2029-03-31,-337.0,703495.0,730967.0,-727.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2030-03-31,-219.0,703275.25,730236.0,-731.0,5 Yrs Ahead (2025-2030),"Los Angeles,California",2025-03-31,Class C
2025-03-31,489.866668701172,11000.6435546875,12199.0,717.3,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2026-03-31,233.0,11298.51171875,12445.0,246.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2027-03-31,188.0,11486.517578125,12682.0,237.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2028-03-31,310.0,11797.6064453125,13152.0,470.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2029-03-31,491.0,12288.3115234375,13708.0,556.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2030-03-31,557.0,12846.568359375,14293.0,585.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class A
2025-03-31,2022.83337402344,36882.02734375,41191.0,3411.8333,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2026-03-31,763.0,38000.19140625,41731.0,540.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2027-03-31,1048.0,39047.83203125,43174.0,1443.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2028-03-31,950.0,39998.8828125,43854.0,680.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2029-03-31,791.0,40790.1875,44497.0,643.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2030-03-31,640.0,41430.92578125,45154.0,657.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class B
2025-03-31,-290.600006103516,38554.04296875,41173.0,0.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2026-03-31,-153.0,38375.578125,41143.0,-30.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2027-03-31,-183.0,38192.8515625,41106.0,-37.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2028-03-31,-193.0,37999.91796875,41070.0,-36.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2029-03-31,-188.0,37812.19140625,41034.0,-36.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2030-03-31,-74.0,37738.765625,40997.0,-37.0,5 Yrs Ahead (2025-2030),"Louisville,Kentucky",2025-03-31,Class C
2025-03-31,762.233337402344,9018.87109375,10396.0,766.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2026-03-31,271.0,9520.806640625,10527.0,131.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2027-03-31,387.0,9907.2216796875,10934.0,407.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2028-03-31,480.0,10387.966796875,11403.0,469.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2029-03-31,497.0,10885.2470703125,11900.0,497.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2030-03-31,478.0,11363.869140625,12414.0,514.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class A
2025-03-31,449.833343505859,38890.9921875,44629.0,871.6,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2026-03-31,977.0,40302.32421875,45877.0,519.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2027-03-31,841.0,41143.43359375,46389.0,512.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2028-03-31,757.0,41899.37890625,46883.0,494.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2029-03-31,695.0,42596.046875,47407.0,524.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2030-03-31,540.0,43135.14453125,47950.0,543.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class B
2025-03-31,407.766662597656,38649.90234375,44920.0,0.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2026-03-31,-152.0,38449.6796875,44737.0,-147.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2027-03-31,141.0,38589.92578125,44590.0,-147.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2028-03-31,107.0,38696.40234375,44442.0,-148.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2029-03-31,47.0,38743.734375,44292.0,-150.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2030-03-31,-125.0,38618.71875,44142.0,-150.0,5 Yrs Ahead (2025-2030),"Memphis,Tennessee",2025-03-31,Class C
2025-03-31,5216.533203125,48103.91015625,52836.0,5831.7,5 Yrs Ahead (2025-2030),"Miami,Florida",2025-03-31,Class A
2026-03-31,3658.0,52912.8671875,57875.0,4305.0,5 Yrs Ahead (2025-2030),"Miami,Florida",2025-03-31,Class A
2027-03-31,3202.0,56114.0625,62211.0,4336.0,5 Yrs Ahead (2025-2030),"Miami,Florida",2025-03-31,Class A
2028-03-31,3544.0,59658.30859375,66406.0,4195.0,5 Yrs Ahead (2025-2030),"Miami,Florida",2025-03-31,Class A
2029-03-31,3302.0,62959.90625,70101.0,3695.0,5 Yrs Ahead (2025-2030),"Miami,Florida",2025-03-31,Class A
